Alias,Address,City,State,Zip,Lat,Lng,Time,Time_window_start,Time_window_end
ToDelete - WAT4171 ~ Waters Edge Camp & Conference Center ~ REPID0400,4171 Woodland Dr,Howell,MI,48855,42.69349,-83.99937,30,8:00,17:00
ToDelete – WMW-1CAFE217-L ~ CAFE 217 - LENA ~ REPID0400,6689 N LAKE ROAD,LENA,IL,61048,42.39655,-89.82864,30,8:00,17:00
ToDelete – MIC1301 ~ Michael Book Country Club ~ REPID0400,1301 NW Michael Book Lane,McMinnville,OR,97128,45.22003937,-123.2138596,30,8:00,17:00
ToDelete – HAM1801 ~ Hampton Inn - Snyder ~ REPID11,1801 E Roby Hwy,Snyder,TX,79549,32.70280075,-100.8796234,30,8:00,17:00
ToDelete – MIC9416NME97L9 ~ Microtel Inn & Suites - Sweetwater ~ REPID11,9416 N Interstate 40,Sweetwater,TX,79556,32.42708588,-100.5857315,30,8:00,17:00
ToDelete – LAQ1314PSDGSOB ~ La Quinta Inn #6651 ~ REPID11,1314 West I-20,Monahans,TX,79756,31.5979023,-102.8811951,30,8:00,17:00
ToDelete – COM201G3VUGOP ~ Comfort Inn & Suites - Clovis ~ REPID11,201 Schepps Blvd,Clovis,NM,88101,34.39684296,-103.1677246,30,8:00,17:00
ToDelete – AME30232QLBK54 ~ America's Best Value Inn - Odessa ~ REPID11,3023 E Business 20,Odessa,TX,79761,31.87031937,-102.3201599,30,8:00,17:00
ToDelete – ALP24018UQQCSF ~ Alpine Classic Inn/Quality Inn ~ REPID11,2401 E Hwy 90,Alpine,TX,79830,30.23252869,-93.11408997,30,8:00,17:00
ToDelete – COM3101KUJLZ5G ~ Comfort Suites - Fort Stockton ~ REPID11,3101 W Dickinson Blvd,Fort Stockton,TX,79735,30.89366722,-102.9139328,30,8:00,17:00
ToDelete - AME30232QLBK54 ~ America's Best Value Inn - Odessa ~ REPID11,3023 E Business 20,Odessa,TX,79761,31.87031937,-102.3201599,30,8:00,17:00
ToDelete - ALP24018UQQCSF ~ Alpine Classic Inn/Quality Inn ~ REPID11,2401 E Hwy 90,Alpine,TX,79830,30.23252869,-93.11408997,30,8:00,17:00
ToDelete - COM3101KUJLZ5G ~ Comfort Suites - Fort Stockton ~ REPID11,3101 W Dickinson Blvd,Fort Stockton,TX,79735,30.89366722,-102.9139328,30,8:00,17:00
ToDelete - HOM6004WHDZVBJ ~ Home2 Suites - Lubbock ~ REPID11,6004 Marsha Sharp Frwy,Lubbock,TX,79407,33.54179001,-101.958847,30,8:00,17:00
ToDelete - HOM2569YS9EQ70 ~ Home2 Suites - San Angelo ~ REPID11,2569 Southwest Blvd,San Angelo,TX,76901,31.43992424,-100.4969177,30,8:00,17:00
ToDelete - SPR57167ZYVWWM ~ Springhill Suites ~ REPID11,5716 Deauville Blvd,Midland,TX,79706,31.99302101,-102.1596832,30,8:00,17:00
ToDelete - MCM4250VOY7W7X ~ MCM Elegant Abilene ~ REPID11,4250 Ridgemont Rd,Abilene,TX,79606,32.39940262,-99.76525116,30,8:00,17:00
ToDelete - SUP30928MJGFJG ~ Super 8 Midland ~ REPID11,309 E. I-20,Midland,TX,79701,31.97503281,-102.0671387,30,8:00,17:00
ToDelete - 333333GDB9WMO ~ 333 Restaurant & Saloon ~ REPID11,333 Rio Concho Dr,San Angelo,TX,76903,31.46162415,-100.4295349,30,8:00,17:00
ToDelete - LEE1101H7IUBUF ~ Lee's Cafe ~ REPID11,1101 Main Ave J,Lubbock,TX,79401,33.58522415,-101.8470078,30,8:00,17:00
ToDelete - WAG1016X3C8BFC ~ Wagon Wheel Bar B Que ~ REPID11,10161 W University  Blvd,Odessa,TX,79764,31.84128952,-102.4950027,30,8:00,17:00
ToDelete - HAW5708PNEPWMH ~ Hawthorn Suites - Midland ~ REPID11,5708 Starboard Dr,Midland,TX,79706,31.96045685,-102.1472931,30,8:00,17:00
ToDelete - SUP2912DSY1D15 ~ Super 8 - Clovis ~ REPID11,2912 Mabry Dr,Clovis,NM,88101,34.39587021,-103.1711731,30,8:00,17:00
ToDelete - THE8013RW7SDH ~ The Republic Hotel ~ REPID11,801 East Second Street,Big Lake,TX,76932,31.19141769,-101.4571457,30,8:00,17:00
ToDelete - LUB7006-5SJUDW9 ~ Lubbock Breakfast House University ~ REPID11,2422 19th St,Lubbock,Texas,79401,33.57824326,-101.869812,30,8:00,17:00
ToDelete - HIL1301 ~ Hilton Garden Inn - Midland ~ REPID11,1301 N Loop 250 W,Midland,TX,79706-5720,31.99317,-102.15366,30,8:00,17:00
ToDelete - BAY3510 ~ Baymont Inn & Suites - Hobbs ~ REPID11,3510 N Central Dr,Hobbs,NM,88240-1157,32.73857,-103.14936,30,8:00,17:00
ToDelete - INN2021 ~ Inn of the Concho's ~ REPID11,2021 N Bryant Blvd,San Angelo,TX,76903-3745,31.47853,-100.45541,30,8:00,17:00
ToDelete - FAI1350 ~ Fairfield Inn ~ REPID11,1350 W Joe Harvey Blvd,Hobbs,NM,88240-0804,32.74091,-103.15302,30,8:00,17:00
ToDelete - TRA2207 ~ Travelodge - Pecos ~ REPID11,2207 W 3rd St,Pecos,TX,79772-2648,31.41853,-103.51733,30,8:00,17:00
ToDelete - PLA4108 ~ Plaza Inn ~ REPID11,4108 North Big Spring St,Midland,TX,79705,32.03884,-102.08533,30,8:00,17:00
ToDelete - MIC200 ~ Microtel Inn & Suites ~ REPID11,200 W. Longview Rd,Midland,TX,79701,31.97573,-102.07136,30,8:00,17:00
ToDelete - COM2600 ~ Comfort Suites - Carlsbad ~ REPID11,2600 West Pierce,Carlsbad,NM,88220,32.4438,-104.26076,30,8:00,17:00
ToDelete - BES4600 ~ Best Western Sante Fe ~ REPID11,4600 I-40 East,Amarillo,TX,79103,35.19185,-101.78158,30,8:00,17:00
ToDelete - LOS2103 ~ Los Cerritos Mexican Kitchen ~ REPID11,2103 N Main St,Roswell,NM,88201,33.41836,-104.52272,30,8:00,17:00
ToDelete - HOM7221 ~ Homewood Suites - Odessa ~ REPID11,7221 Tres Hermans Blvd,Odessa,TX,79765,31.90967,-102.29653,30,8:00,17:00
ToDelete - LAQ4020 ~ La Quinta - Carlsbad ~ REPID11,4020 National Parks Hwy,Carlsbad,NM,88220,32.37145,-104.23174,30,8:00,17:00
ToDelete - QUA300 ~ Quality Inn - Big Springs ~ REPID11,300 Tulane,Big Springs,TX,79720,32.25972,-101.45116,30,8:00,17:00
ToDelete - TTU9 ~ TTU- The Fresh Plate at Bledsoe/Gordon ~ REPID11,9th and Akron,Lubbock,TX,79409,33.58864,-101.88204,30,8:00,17:00
ToDelete - TTU17 ~ TTU-Smart Choices at Horn/Knapp ~ REPID11,17th and Akron,Lubbock,TX,79409,33.58864,-101.88204,30,8:00,17:00
ToDelete - TTU18 ~ TTU -Hulen Clement Dining ~ REPID11,3003 18th (18th and Flint),Lubbock,TX,79409,33.58864,-101.88204,30,8:00,17:00
ToDelete - SLI5508 ~ Slim Chickens - Lubbock ~ REPID11,5508 4th St,Lubbock,TX,79416,33.59275,-101.93285,30,8:00,17:00
ToDelete - LAB205 ~ La Bonita ~ REPID11,205 S. Frontage Rd,Pecos,TX,79772,31.39627,-103.50562,30,8:00,17:00
ToDelete - BES2115 ~ Best Western Plus ~ REPID11,2115 I-10 West,Fort Stockton,TX,79735,30.89396,-102.90192,30,8:00,17:00
ToDelete - RIV800 ~ Riverview ~ REPID11,800 W. Ave. D,San Angelo,TX,76901,31.4545,-100.44603,30,8:00,17:00
ToDelete - FAI2525S ~ Fairfield Inn & Suites-Carlsbad ~ REPID11,2525 S Canal St,Carlsbad,NM,88220-6521,32.39191,-104.22091,30,8:00,17:00
ToDelete - HOL3620 ~ Holiday Inn - Roswell ~ REPID11,3620 N Main St,Roswell,NM,88201-9802,33.44285,-104.52328,30,8:00,17:00
ToDelete - BES7001 ~ Best Western Plus - Odessa ~ REPID11,7001 Tres Hermanas Blvd,Odessa,TX,79765-8659,31.90457,-102.30082,30,8:00,17:00
ToDelete - HOL8231 ~ Holiday Inn West Medical ~ REPID11,8231 W Amarillo Blvd,Amarillo,TX,79124-2106,35.18963,-101.93058,30,8:00,17:00
ToDelete - AMB3100 ~ Wyndham Garden ~ REPID11,3100 I 40 W,Amarillo,TX,79102,35.19576,-101.87084,30,8:00,17:00
ToDelete - TOW180 ~ Towne Place Suites ~ REPID11,180 E 19th St,Roswell,NM,88201,33.41552734,-104.5204697,30,8:00,17:00
ToDelete - COB3394 ~ Cobblestone Hotel and Suites ~ REPID11,3394 I H 20,Stanton,TX,79782,32.11654,-101.82482,30,8:00,17:00
ToDelete - LAQ500 ~ La Quinta Inn -Sweetwater ~ REPID11,500 NW Georgia Ave,Sweetwater,TX,79556-7849,32.44894,-100.40652,30,8:00,17:00
ToDelete - BAY1700 ~ Baymont Inn & Suites Amarillo ~ REPID11,1700 I-40 East,Amarillo,TX,79103,35.19114,-101.81928,30,8:00,17:00
ToDelete - LAQ101S ~ La Quinta Inn & Suites-Pecos ~ REPID11,101 S Frontage Rd I 20 West,Pecos,TX,79772,31.39467,-103.50117,30,8:00,17:00
ToDelete - LAQ801 ~ La Quinta -Dalhart ~ REPID11,801 Liberal St,Dalhart,TX,79022-2918,36.06946,-102.51473,30,8:00,17:00
ToDelete - HOW5108 ~ Howard Johnson-Lubbock ~ REPID11,5108 Interstate 27,Lubbock,TX,79404-4400,33.54754,-101.84623,30,8:00,17:00
ToDelete - COM4450 ~ Comfort Suites-San Angelo ~ REPID11,4450 W Houston Harte Expy,San Angelo,TX,76901-5000,31.44211,-100.50005,30,8:00,17:00
ToDelete - QUA3610N ~ Quality Inn & Suites-Hobbs ~ REPID11,3610 N Lovington Hwy,Hobbs,NM,88240-1022,32.73979,-103.15951,30,8:00,17:00
ToDelete - WHI840HW ~ Emerald Inn Expo ~ REPID11,840 Hwy 80 East,Abilene,TX,79601,32.44939,-99.70931,30,8:00,17:00
ToDelete - HOL3201S ~ Clarion ~ REPID11,3201 S Loop 289,Lubbock,TX,79423-1320,33.52801,-101.88282,30,8:00,17:00
ToDelete - EGG7270 ~ The Egg & I - Odessa ~ REPID11,7270 E Highway 191 Ste 125,Odessa,TX,79765-8656,31.91113,-102.29736,30,8:00,17:00
ToDelete - HAM6801I ~ Hampton Inn & Suites Amarillo West ~ REPID11,6901 I-40 West,Amarillo,TX,79106,35.18517,-101.91605,30,8:00,17:00
ToDelete - RES7261 ~ Residence Inn -Odessa ~ REPID11,7261 Tres Hermanas Blvd,Odessa,TX,79765-8647,31.90998,-102.29704,30,8:00,17:00
ToDelete - FRE902 ~ Frenship High School- Aramark ~ REPID11,9020 Dowden Rd,Wolfforth,TX,79382,33.49469,-102.00903,30,8:00,17:00
ToDelete - AME3610 ~ Americas Best Value Inn ~ REPID11,3610 N Main St,Roswell,NM,88201-9802,33.4423,-104.52395,30,8:00,17:00
ToDelete - COM2300S ~ Comfort Inn and Suites ~ REPID11,2300 Soncy Road,Amarillo,TX,79124,35.18747,-101.93752,30,8:00,17:00
ToDelete - HAW5750 ~ Hawthorn Suites ~ REPID11,5750 Sherwood Way,San Angelo,TX,76901-5642,31.42655,-100.51424,30,8:00,17:00
ToDelete - AME212 ~ America's Best Value Inn - Guymon ~ REPID11,212 E Highway 54,Guymon,OK,73942-5382,36.67755,-101.48294,30,8:00,17:00
ToDelete - NOR600 ~ Quality Inn ~ REPID11,600 N Interstate 27,Plainview,TX,79072-5826,34.18555,-101.74873,30,8:00,17:00
ToDelete - POJ2880K ~ Pojos Restaurant - Odessa ~ REPID11,2880 Kermit Hwy,Odessa,TX,79764-7303,31.86661,-102.39316,30,8:00,17:00
ToDelete - HOM1401 ~ Homewood Suites ~ REPID11,1401 Tradewinds Blvd,Midland,TX,79701,31.9921,-102.15765,30,8:00,17:00
ToDelete - MIC4300 ~ Microtel Inn & Suites-Odessa ~ REPID11,4300 E 50th St,Odessa,TX,79762-4511,31.89844,-102.34124,30,8:00,17:00
ToDelete - HIL1204 ~ Hillcrest Hotel ~ REPID11,1204 Sheffield Rd.,Ozona,TX,76943,30.70781,-101.20988,30,8:00,17:00
ToDelete - BAY1418 ~ Baymont Inn & Suites ~ REPID11,1418 N Bryant Blvd,San Angelo,TX,76903-5248,31.47234,-100.45026,30,8:00,17:00
ToDelete - COM115 ~ Comfort Inn & Suites -Artesia ~ REPID11,115 N 26th St,Artesia,NM,88210-3744,32.84385,-104.42986,30,8:00,17:00
ToDelete - FAI2300F ~ Fairfield Inn & Suites ~ REPID11,2300 Faulkner Dr,Midland,TX,79705-2690,32.03944,-102.11424,30,8:00,17:00
ToDelete - ECO415 ~ Econolodge ~ REPID11,415 W Beauregard Ave,San Angelo,TX,76903-6328,31.45975,-100.4446,30,8:00,17:00
ToDelete - TEX3211 ~ Texas Tech Wiggins ~ REPID11,3211 18th St,Lubbock,TX,79409,33.58047,-101.88375,30,8:00,17:00
ToDelete - WYN3100 ~ Wyndham Garden ~ REPID11,3100 W Wall,Midland,TX,79701,31.98628,-102.10785,30,8:00,17:00
ToDelete - BES308S ~ Best Western Plus Seminole Hotel & Suitres ~ REPID11,803 S. Main St. Hwy 385,Seminole,TX,79360,32.71899,-102.64491,30,8:00,17:00
ToDelete - TOW3811 ~ Towne Place Suites -HOBTS ~ REPID11,3811 N Central Dr,Hobbs,NM,88240-1319,32.73998,-103.15033,30,8:00,17:00
ToDelete - WIN1103 ~ Wingate by Wyndham Seminole ~ REPID11,1103 Hobbs Hwy.,Seminole,TX,79360,32.72064,-102.6574,30,8:00,17:00
ToDelete - MCM801 ~ MCM Elegante Hotel & Suites ~ REPID11,801 Avenue Q,Lubbock,TX,79401-2617,33.58796,-101.85391,30,8:00,17:00
ToDelete - RES2551 ~ Residence Inn -South Lubbock ~ REPID11,2551 S Loop 289,Lubbock,TX,79423-1426,33.52853,-101.87484,30,8:00,17:00
ToDelete - LON1455 ~ Lone Star Lodge ~ REPID11,1455 E US Hwy 67,Big Lake,TX,76932,31.19124,-101.45096,30,8:00,17:00
ToDelete - MIC5204 ~ Microtel Inn & Suites ~ REPID11,5204 S Cedar St,Pecos,TX,79772-8100,31.39893,-103.48112,30,8:00,17:00
ToDelete - FRE500 ~ Frendship Middle School ~ REPID11,500 Main St,Wolfforth,TX,79382-2949,33.50646,-102.01554,30,8:00,17:00
ToDelete - TER1111 ~ Terra Vista Middle School ~ REPID11,1111 Upland Ave,Lubbock,TX,79416,33.5856,-101.97446,30,8:00,17:00
ToDelete - HER6110 ~ Heritage Middle School ~ REPID11,6110 73rd Street,Wolfforth,TX,79424,33.52741,-101.94933,30,8:00,17:00
ToDelete - COM3610 ~ Comfort Suites - Rosewell ~ REPID11,3610 N Main St,Roswell,NM,88201-9802,33.4423,-104.52395,30,8:00,17:00
ToDelete - STE4646 ~ Stella's Restaurant ~ REPID11,4646 50th Street,Lubbock,TX,79414,33.5493,-101.91332,30,8:00,17:00
ToDelete - WES2617 ~ Wesley Court ~ REPID11,2617 Antilley Road,Abilene,TX,79606,32.37019,-99.75302,30,8:00,17:00
ToDelete - OAK691 ~ Oakwood Suites ~ REPID11,601 S. Main Street,Andrews,TX,79714,32.31274,-102.54408,30,8:00,17:00
ToDelete - BES1800 ~ America's Best Value Inn - Vega ~ REPID11,1800 W Vega Blvd,Vega,TX,79092,35.24531,-102.43787,30,8:00,17:00
ToDelete - DAY1610 ~ Days Inn & Suites - Dumas ~ REPID11,1610 S Dumas Ave,Dumas,TX,79029-5530,35.84734,-101.97417,30,8:00,17:00
ToDelete - LAQ4521 ~ La Quinta Inn & Suites - Clovis ~ REPID11,4521 N Prince St,Clovis,NM,88101-9715,34.44374,-103.19556,30,8:00,17:00
ToDelete - BES506 ~ Best Western   Lamesa In & Suites ~ REPID11,506 N Dallas Ave,Lamesa,TX,79331-4613,32.73666,-101.95152,30,8:00,17:00
ToDelete - GOL4261 ~ Golden Corral - Odessa ~ REPID11,4261 John Ben Shepperd Pkwy,Odessa,TX,79762-8156,31.8967,-102.3358,30,8:00,17:00
ToDelete - HAM302 ~ Hampton Inn - Sweetwater ~ REPID11,302 SE Georgia Ave,Sweetwater,TX,79556-8248,32.45126,-100.39271,30,8:00,17:00
ToDelete - LAQ3018 ~ La Quinta - Abilene ~ REPID11,3018 Catclaw Dr,Abilene,TX,79606-1500,32.41348,-99.77869,30,8:00,17:00
ToDelete - GOL5117 ~ Golden Corral - Lubbock ~ REPID11,5117 South Loop,Lubbock,TX,79424,33.60966,-101.8581,30,8:00,17:00
ToDelete - HAM5614 ~ Hampton Inn & Suites - Lubbock ~ REPID11,5614 Englewood Ave,Lubbock,TX,79424-1135,33.54319,-101.93806,30,8:00,17:00
ToDelete - HAM2212 ~ Hampton Inn - Clovis ~ REPID11,2212 Mabry Dr,Clovis,NM,88101-8306,34.39669,-103.17751,30,8:00,17:00
ToDelete - SLE250 ~ Sleep Inn & Suites - Abilene ~ REPID11,250 Killough Ct,Abilene,TX,79601,32.48914,-99.72492,30,8:00,17:00
ToDelete - SUP2900 ~ Super 8 - Big Springs ~ REPID11,2900 I-20,Big Spring,TX,79720,32.25985,-101.44997,30,8:00,17:00
ToDelete - SUP410 ~ Super 8 - San Angelo ~ REPID11,410 West Ave,San Angelo,TX,76903,31.44282,-100.44078,30,8:00,17:00
ToDelete - HAM2271 ~ Hampton Inn ~ REPID11,2271 West I-10,Fort Stockton,TX,79735,30.90227,-102.90434,30,8:00,17:00
ToDelete - EGG1910 ~ The Egg & I - Lubbock ~ REPID11,1910 Quaker Ave,Lubbock,TX,79407-2400,33.57737,-101.90568,30,8:00,17:00
ToDelete - SUP1425 ~ Super 8 -Clayton ~ REPID11,1425 S First St,Clayton,NM,88415,36.43802,-103.17609,30,8:00,17:00
ToDelete - RED6624 ~ Red Roof Inn #707 - Lubbock ~ REPID11,6624 Interstate 27,Lubbock,TX,79404-5702,33.53224,-101.84575,30,8:00,17:00
ToDelete - QUA5706 ~ Quality Inn - Lubbock ~ REPID11,5706 Interstate 27,Lubbock,TX,79404-5107,33.54202,-101.84616,30,8:00,17:00
ToDelete - SLE2401 ~ Sleep Inn - Amarillo ~ REPID11,2401 I-40 Exit 72A,Amarillo,TX,79104,35.20119,-101.79227,30,8:00,17:00
ToDelete - HAM3526 ~ Hampton Inn - Abilene ~ REPID11,3526 W Lake Rd,Abilene,TX,79601-1730,32.49247,-99.72366,30,8:00,17:00
ToDelete - HAM3917 ~ Hampton Inn - Abilene ~ REPID11,3917 Ridgemont Dr,Abilene,TX,79606-2731,32.40405,-99.76534,30,8:00,17:00
ToDelete - CIS606 ~ Cisco Junior College ~ REPID11,606 Joe Greene Cir,Cisco,TX,76437,32.38819,-98.97923,30,8:00,17:00
ToDelete - LAQ1912 ~ La Quinta Inn & Suites - Dumas ~ REPID11,1912 S Dumas Ave,Dumas,TX,79029-6003,35.84198,-101.9755,30,8:00,17:00
ToDelete - COM800W ~ Comfort Inn - Stanton ~ REPID11,800 W I-20,Stanton,TX,79782,32.13768,-101.80316,30,8:00,17:00
ToDelete - BAY1000 ~ Baymont Inn & Suites - Midland ~ REPID11,10000 Airport Plaza Inn,Midland,TX,79706,31.99734,-102.07791,30,8:00,17:00
ToDelete - DAY1005S ~ Days Inn - Vega ~ REPID11,1005 S Main St,Vega,TX,79092-0690,35.23947,-102.42845,30,8:00,17:00
ToDelete - BES1011 ~ Best Western   Post Inn ~ REPID11,1011 N Broadway St,Post,TX,79356-2349,33.20147,-101.38609,30,8:00,17:00
ToDelete - QUA1758 ~ Quality Inn - Abilene ~ REPID11,1758 E I -20,Abilene,TX,79601,32.47586,-99.69578,30,8:00,17:00
ToDelete - COM204 ~ Comfort Inn - Early ~ REPID11,204 Early Blvd,Early,TX,76802-2121,31.73505,-98.96624,30,8:00,17:00
ToDelete - COM501 ~ Comfort Inn - Guymon ~ REPID11,501 5th St Hwy 54,Guymon,OK,73942,36.6828,-101.48155,30,8:00,17:00
ToDelete - DEN120 ~ Denny's - Abilene ~ REPID11,120 E I-20,Abilene,TX,79601,32.47059,-99.7145,30,8:00,17:00
ToDelete - DEN1710 ~ Denny's #6027 - Big Spring ~ REPID11,1710 E 3rd St,Big Spring,TX,79720-3442,32.26003,-101.45419,30,8:00,17:00
ToDelete - DEN427 ~ Denny's #6013 - San Angelo ~ REPID11,427 W Avenue I,San Angelo,TX,76903-7324,31.44822,-100.4416,30,8:00,17:00
ToDelete - FAI1459 ~ Fairfield Inn - San Angelo ~ REPID11,1459 Knickerbocker Rd,San Angelo,TX,76904-5515,31.4324,-100.45311,30,8:00,17:00
ToDelete - FAI34 ~ Fairway Oak's Club ~ REPID11,34 Fairway Oaks Blvd,Abilene,TX,79606-5129,32.37595,-99.7608,30,8:00,17:00
ToDelete - HIL4449 ~ Hilton Garden Inn - Abilene ~ REPID11,4449 Ridgemont Dr,Abilene,TX,79606-8703,32.3962,-99.76411,30,8:00,17:00
ToDelete - LAQ10150 ~ La Quinta Inn & Suites - Eastland ~ REPID11,10150 I-20,Eastland,TX,76448,32.40054,-98.79197,30,8:00,17:00
ToDelete - LAQ2307 ~ La Quinta Inn #672- San Angelo ~ REPID11,2307 Loop 306,San Angelo,TX,76904-7625,31.41564,-100.47575,30,8:00,17:00
ToDelete - LAQ3501 ~ La Quinta Inn & Suites #544 -  Abilene ~ REPID11,3501 W Lake Rd,Abilene,TX,79601-1731,32.4915,-99.72268,30,8:00,17:00
ToDelete - CAN910 ~ Canyon Junior High School ~ REPID11,910 9th Ave,Canyon,TX,79015-4340,34.97384,-101.93547,30,8:00,17:00
ToDelete - CAN1701H ~ Canyon High School ~ REPID11,1701 23rd St,Canyon,TX,79015-5316,34.96579,-101.91583,30,8:00,17:00
ToDelete - WES7200 ~ Westover Park Junior High ~ REPID11,7200 Pinnacle,Amarillo,TX,79119,35.1241,-101.91822,30,8:00,17:00
ToDelete - SUP501 ~ Super 8-Lubbock ~ REPID11,501 Avenue Q,Lubbock,TX,79401-2611,33.591,-101.85456,30,8:00,17:00
ToDelete - RES1641 ~ Residence Inn By Marriott - Abilene ~ REPID11,1641 E Musgrave Blvd,Abilene,TX,79601-2140,32.47384,-99.69061,30,8:00,17:00
ToDelete - PLA700 ~ Plaza Inn - Big Spring ~ REPID11,700 W I-20,Big Spring,TX,79720,32.2634,-101.49315,30,8:00,17:00
ToDelete - ROD2502 ~ Rodeway Inn - San Angelo ~ REPID11,2502 Loop 306,San Angelo,TX,76904-7633,31.41827,-100.47552,30,8:00,17:00
ToDelete - STA1355 ~ Staybridge Suites - San Angelo ~ REPID11,1355 Knickerbocker,San Angelo,TX,76904,31.43331,-100.45168,30,8:00,17:00
